"","locationID","locationName","locationType","LongitudeMeasure","LatitudeMeasure"
"1542","UTR000677","SYSCO INTERMOUNTAIN FOOD SERVICES","NON-POTW",-112.04024,40.57929
"1543","UTR270877","SYSCO INTERMOUNTAIN INC.","NON-POTW",-112.039329,40.578782
"1544","UTR000834","T. J. PRODUCTS","NON-POTW",-112.02264,40.58023
"1545","UTR263683","TALONS COVE ASPHALT PLANT","NON-POTW",-111.973889,40.394167
"1546","UTR000861","TAR SANDS HOLDINGS II. LLC","NON-POTW",-109.594757,40.433239
"1547","UTP000053","TARTER GATE WEST","NON-POTW",-112.12955,41.56116
"1548","UTR382211","TAVA RESORT AT SAND HOLLOW","NON-POTW",-113.399954,37.144878
"1549","UTR386113","TAVA RESORT AT SAND HOLLOW","NON-POTW",-113.399954,37.144878
"1550","UTR273191","TEAR A PART #2","NON-POTW",-111.996389,41.243611
"1551","UTR000771","TEAR A PART AUTO RECYCLING","NON-POTW",-111.93903,40.75483
"1552","UTR05I300","TEKOI LANDFILL","NON-POTW",-112.72718,40.35522
"1553","UTR266131","TEMPLATE","NON-POTW",-111.792778,41.139167
"1554","UTR000332","TENNECO PACKAGING","NON-POTW",-111.99932,40.72611
"1555","UTR368761","TERRA ACADEMY (BOYER CHARTER SCHOOL)","NON-POTW",-109.564722,40.452222
"1556","UTR000647","TERRA SYSTEMS INC","NON-POTW",-110.767537,39.524101
"1557","UTR383516","TERRACE BROOK LODGE","NON-POTW",-113.00112,37.18764
"1558","UTG790076","TERRACON CONSULTANTS, INC","NON-POTW",-111.89649,40.62537
"1559","UTR000410","TERRY OIL COMPANY INC","NON-POTW",-112.076921,38.766668
"1560","UTR263123","TESORO LOGISTICS OPERATIONS, LLC TRUCK LOADING RACK AND REMOTE TANK FARM","NON-POTW",-111.904423,40.788898
"1561","UTG070732","TESORO LOGISTICS SALT LAKE PUMP STATION","NON-POTW",-111.921501,40.830913
"1562","UTR000570","TESORO PETROLEUM","NON-POTW",-111.90441,40.7889
"1563","UTG070043","TESORO REFINING & MARKETING COMPANY LLC","NON-POTW",-111.90441,40.7889
"1564","UTG070920","TESORO REFINING AND MARKETING COMPANY","NON-POTW",-111.90441,40.7889
"1565","UTR000125","THATCHER COMPANY","NON-POTW",-111.94455,40.74203
"1566","UTR259439","THE BOEING COMPANY","NON-POTW",-111.95356,40.80701
"1567","UTR000187","THE BOEING COMPANY","NON-POTW",-111.95358,40.79424
"1568","UTR269129","THE BOEING COMPANY - WEST JORDAN","NON-POTW",-112.04031,40.56895
"1569","UTR386780","THE COVE TOWNHOMES","NON-POTW",-111.902056,40.864737
"1570","UTG071075","THE COVE TOWNHOMES","NON-POTW",-111.902056,40.864737
"1571","UTR384613","THE CREAMERY","NON-POTW",-112.646442,38.271529
"1572","UTR000327","THE DAVIS J. JOSEPH COMAPNY","NON-POTW",-112.147456,41.879926
"1573","UTR379903","THE GRANARY","NON-POTW",-111.456566,40.511916
"1574","UTR107389","THE HOME DEPOT","NON-POTW",-111.834655,40.580227
"1575","UTR107448","THE HOME DEPOT - TOOELE","NON-POTW",-112.29787,40.57289
"1576","UTG170038","THE NATURE CONSERVANCY","NON-POTW",-111.87455,40.76935
"1577","UTR359259","THE NIBLEY SUBSTATION PROJECT","NON-POTW",-111.790202,41.742834
"1578","UTR385797","THE ORCHARDS PLAT F3","NON-POTW",-111.7952,39.96087
"1579","UTR107167","THE RANCHES AT STONE CREEK PHASE 4","NON-POTW",-111.914058,40.648574
"1580","UTR376991","THE RESERVE PHASE 3 SUBDIVISION","NON-POTW",-112.296111,40.623056
"1581","UTR366969","THE RESERVE SUBDIVISION PHASES 1&2","NON-POTW",-112.301755,40.601868
"1582","UTR358597","THE RIVERS","NON-POTW",-111.560469,40.14902
"1583","UTR357809","THE RIVERS SUBDIVISION LOT 2","NON-POTW",-111.984076,40.254562
"1584","UTR337960","THE RIVERS SUBDIVISION/BURNS HOME","NON-POTW",-111.56118,40.14892
"1585","UTR374785","THE SHERIDAN AT SOUTH JORDAN SENIOR LIVING","NON-POTW",-111.97233,40.55927
"1586","UTR387377","THE VILLAGES AT ARROWHEAD PARK","NON-POTW",-111.71821,40.05598
"1587","UTR000006","THIOKOL CORPORATION","NON-POTW",-112.015457,41.53012
"1588","UTR000846","THOMAS PETROLEUM LLC","NON-POTW",-113.55533,37.12134
"1589","UTR000864","THOMAS PIT","NON-POTW",-111.915452,40.823496
"1590","UTR000605","THOMPSON LOGGING","NON-POTW",-111.044426,40.750337
"1591","UTR358025","THREE KINGS AND HALF PIPE","NON-POTW",-111.506242,40.651618
"1592","UTR262435","THURGOOD ENTERPRISES LLC","NON-POTW",-112.072721,41.1305
"1593","UTR000754","TICABOO LANDFILL","NON-POTW",-112.436673,37.824226
"1594","UTR000097","TIMKEN CORPORATION","NON-POTW",-112.01262,41.2172
"1595","UTR000245","TIMKEN/ RAIL BEARING SERVICE","NON-POTW",-112.01262,41.2172
"1596","UTR377133","TIMPANOGOS CANAL LINING","NON-POTW",-111.38337,40.493486
"1597","UT0023639","TIMPANOGOS SPECIAL SERV. DIST.","POTW",-111.778342,40.343416
"1598","UTL023639","TIMPANOGOS SPECIAL SERVICE DIS","NON-POTW",-111.742462,40.384151
"1599","UTR368801","TJS DUMP SITE ","NON-POTW",-112.442493,40.61101
"1600","UTG070930","TLR OWS REPLACEMENT","NON-POTW",-111.904423,40.788898
"1601","UTR269313","TM CRUSHINGS'S TALONS COVE PIT","NON-POTW",-111.959,40.38833
"1602","UTR000816","TME - AR MINE #1","NON-POTW",-109.492079,40.336351
"1603","UTR000670","TMS INTERNATIONAL CORPORATION","NON-POTW",-112.194679,41.877426
"1604","UTR325710","TODD HARRIS RESIDENCE JESSIES BROOK LOT 10","NON-POTW",-111.6409,40.15157
"1605","UTR001056","TODD MOON PIT","NON-POTW",-110.115,40.165
"1606","UTR000873","TODDS JUNCTION","NON-POTW",-112.510556,37.488333
"1607","UTR261773","TONY M MINE","NON-POTW",-110.704702,37.756989
"1608","UTR000139","TOOELE","NON-POTW",-112.29929,40.531065
"1609","UTR262311","TOOELE ARMY DEPOT","NON-POTW",-112.410368,40.526461
"1610","UT0025445","TOOELE CITY","POTW",-112.328588,40.594387
"1611","UTL025445","TOOELE CITY","NON-POTW",-112.328588,40.594387
"1612","UTL022217","TOOELE CITY CORPORATION","NON-POTW",-112.29856,40.5322
"1613","UTG170013","TOOELE COUNTY WEEDS","NON-POTW",-112.312099,40.514552
"1614","UTR378785","TOOELE FACILITY","NON-POTW",-112.585556,40.378333
"1615","UTR368619","TOOELE KINGDOM HALL OF JEHOVAH'S WITNESSES","NON-POTW",-112.29186,40.53853
"1616","UTR000102","TOOELE VALLEY AIRPORT","NON-POTW",-112.352513,40.610503
"1617","UTG170004","TOOELE VALLEY MOSQUITO ABATEMENT DISTRICT","NON-POTW",-112.267078,40.68108
"1618","UTR000167","TOPAZ MINE","NON-POTW",-113.214154,39.711886
"1619","UTR275925","TORREY QUARRY","NON-POTW",-111.384045,38.297901
"1620","UTR000425","TOWERS SAND AND GRAVEL","NON-POTW",-112.084153,41.284864
"1621","UTR275961","TOWERS TOPSOIL SCREENING SITE","NON-POTW",-111.940325,40.481816
"1622","UTR301002","TOWNEPLACE SUITES","NON-POTW",-111.72317,40.31283
"1623","UTR370931","TRACTOR SUPPLY COMPANY","NON-POTW",-110.79238,39.59776
"1624","UTR381209","TRAILS EDGE","NON-POTW",-112.073095,41.083925
"1625","UTR262281","TRANS JORDAN LANDFILL","NON-POTW",-112.055531,40.558016
"1626","UTR001021","TRANSWEST PICK-A-PART LLC","NON-POTW",-112.031056,41.323601
"1627","UTL020303","TREMONTON CITY","NON-POTW",-112.160785,41.699095
"1628","UT0020303","TREMONTON CITY CORPORATION","POTW",-112.160785,41.699095
"1629","UTR010509","TREMONTON READY MIX","NON-POTW",-112.17763,41.68942
"1630","UTR000990","TRENTON","NON-POTW",-111.9492,41.8744
"1631","UTR000201","TRI COUNTY CONCRETE","NON-POTW",-109.989565,40.302038
"1632","UTG640002","TRIDELL-LAPOINT WID","NON-POTW",-109.8176,40.4605
"1633","GAR149237","TRILLIUM CNG","NON-POTW",-111.92392,40.66262
"1634","UTR000025","TRINITY HIGHWAY PRODUCTS LLC","NON-POTW",-111.890397,40.913088
"1635","UTR001067","TRIUMPH GEAR SYSTEM, INC","NON-POTW",-111.48183,40.72161
"1636","UTR000022","TROJAN CORPORATION","NON-POTW",-111.575831,40.068946
"1637","UTOP00139","TROPIC WASTEWATER LAGOON","POTW",-112.083056,37.633056
"1638","UTR277429","TRULITE GLASS AND ALUMINUM SOLUTIONS","NON-POTW",-111.97938,40.73506
"1639","UTR269801","TRULITE GLASS COMPANY","NON-POTW",-111.89977,40.69454
"1640","UTR269647","TTM PRINTED CIRCUIT GROUP, INC","NON-POTW",-111.849247,41.744977
"1641","UTR010518","TUDDENHAM PIT","NON-POTW",-111.833611,41.712222
"1642","UTR357581","TUHAYE 16 SOUTH OFFSITE SEWER","NON-POTW",-111.34889,40.619167
"1643","UTR103378","TUSCANY COVE AT LAKE POINT","NON-POTW",-111.900073,40.987244
"1644","UTR000444","U.S. AIR FORCE OGDEN","FEDERAL",-111.990643,41.128547
"1645","UTR000689","U.S. SYNTHETIC","NON-POTW",-111.7336,40.27342
"1646","UTG170051","UDAF PLANT INDUSTRY","NON-POTW",-111.93937,40.77688
"1647","UTR368301","UDOT I-15 WILDCAT TO I-70","NON-POTW",-112.618056,38.407222
"1648","UTR364553","UDOT MORGAN VALLEY DRIVE IMPROVEMENTS","NON-POTW",-111.694599,41.042907
"1649","UTG070708","UDOT PROVO WESTSIDE CONNECTOR","NON-POTW",-111.64,40.2
"1650","UTG070839","UDOT US-40 BRIDGE PRESERVATION","NON-POTW",-111.462461,40.683743
"1651","UTR271459","UFP MAGNA, LLC","NON-POTW",-112.08224,40.68518
"1652","UTR346211","UINTA BASIN MEDICAL CENTER","NON-POTW",-109.99617,40.303394
"1653","UTG170067","UINTA-WASATCH CACHE NATIONAL FOREST","FEDERAL",-111.84898,40.76812
"1654","UTR378425","UINTAH ADVANTAGE CRUDE REFINING","NON-POTW",-109.85381,40.19728
"1655","UTR090059","UINTAH CITY CORPORATION","NON-POTW",-111.9228,41.14415
"1656","UTR000945","UINTAH CITY SHOP","NON-POTW",-111.918309,41.14067
"1657","UTR000645","UINTAH COUNTY","NON-POTW",-109.5028,40.40478
"1658","UTR001039","UINTAH COUNTY LANDFILL","NON-POTW",-109.474605,40.463961
"1659","UTG170050","UINTAH COUNTY WEED DEPARTMENT","NON-POTW",-109.499825,40.451021
"1660","UTG170014","UINTAH MOSQUITO ABATEMENT","NON-POTW",-109.50148,40.44135
"1661","UTG170008","UINTAH WATER CONSERVANCY DISTRICT","NON-POTW",-109.524001,40.492401
"1662","UTR359185","UMTRA PROJECT AT MOAB SITE","FEDERAL",-109.58095,38.60641
"1663","UTR385471","UNHS BLANDING CLINIC","NON-POTW",-109.483387,37.612992
"1664","UTR340019","UNIFIED FIRE AUTHORITY STATION #111","NON-POTW",-112.08742,40.69649
"1665","UTR000340","UNION PACIFIC RAILROAD","NON-POTW",-111.910672,40.72237
"1666","UTR000038","UNION PACIFIC RAILROAD PROVO","NON-POTW",-111.651728,40.225808
"1667","UTR000381","UNION PACIFIC RAILROAD PROVO","NON-POTW",-111.651728,40.225808
"1668","UTR000382","UNION PACIFIC RAILROAD YARD","NON-POTW",-111.98358,41.22936
"1669","UTR000356","UNITED PARCEL SERVICE","NON-POTW",-109.34951,37.87502
"1670","UTR000363","UNITED PARCEL SERVICE","NON-POTW",-110.815143,39.582951
"1671","UTR000621","UNITED PARK CITY MINES CO","NON-POTW",-111.510113,40.660312
"1672","UTR000023","UNITED STATES GYPSUM CO","NON-POTW",-111.967491,38.841169
"1673","UTR000563","UNITED STATES GYPSUM COMPANY","NON-POTW",-111.967491,38.841169
"1674","UTR000671","UNITED STATES WELDING, INC.","NON-POTW",-111.93901,40.74815
"1675","UTR264983","UNIVAR USA SALT LAKE CITY DISTRIBUTION CENTER","NON-POTW",-111.90939,40.75194
"1676","UTR090024","UNIVERISTY OF UTAH","NON-POTW",-111.834699,40.765853
"1677","UTR000798","UNIVERSAL INDUSTRIAL SALES INCORPORATED","NON-POTW",-111.74224,40.34435
"1678","UTR000881","UNIVERSAL TRAILER CARGO GROUP, INC","NON-POTW",-112.02208,41.21964
"1679","UTR000941","UNIVERSITY OF UTAH MOTOR POOL FACILITY","NON-POTW",-111.841046,40.759113
"1680","UTR261417","UNLIMITED DESIGNS INC","NON-POTW",-111.91,40.786667
"1681","UTR272543","UPC INC. DBA GARCO INDUSTRIAL PARK","NON-POTW",-111.89976,40.68431
"1682","UTR000354","UPS CEDAR CITY CENTER","NON-POTW",-113.06225,37.69356
"1683","UTR000301","UPS FREIGHT-SALT LAKE CITY TERMINAL","NON-POTW",-111.96108,40.7405
"1684","UTR000352","UPS LOGAN CENTER","NON-POTW",-111.83624,41.765
"1685","UTR000357","UPS OGDEN CENTER","NON-POTW",-112.003123,41.307756
"1686","UTR000362","UPS OREM CENTER","NON-POTW",-111.732429,40.307731
"1687","UTR000361","UPS SALINA CENTER","NON-POTW",-111.875759,38.954407
"1688","UTR000360","UPS SALT LAKE CITY HUB","NON-POTW",-111.94469,40.71515
"1689","UTR000359","UPS ST GEORGE CENTER","NON-POTW",-113.554666,37.118132
"1690","UTR000358","UPS VERNAL CENTER","NON-POTW",-109.506092,40.452714
"1691","UTR387507","US-191 DAGGETT COUNTY LINE TO GREENDALE JUNCTION","NON-POTW",-109.725323,40.988189
"1692","UTR385903","US-40 PASSING LANES","NON-POTW",-110.064937,40.374518
"1693","UTR000072","USA INDUSTRIES","NON-POTW",-111.95802,40.74156
"1694","UT0020338","USBOR-FLAMING GORGE DAM","FEDERAL",-109.424303,40.908293
"1695","UTR000898","USF REDDAWAY INC","NON-POTW",-111.99525,40.74059
"1696","UTG130001","USFW--JONES HOLE FISH HATCHERY","FEDERAL",-109.067345,40.58699
"1697","UTG170042","USFWS FISH SPRINGS NWR","FEDERAL",-113.358533,39.863271
"1698","UTG170041","USFWS OURAY NATIONAL WILDLIFE SERVICE","NON-POTW",-109.63126,40.14127
"1699","UTG130003","UT DIV OF WILDLIFE - EGAN","NON-POTW",-111.550654,38.292685
"1700","UTG130005","UT DIV OF WILDLIFE - GLENWOOD","NON-POTW",-111.97633,38.758021
"1701","UTG130007","UT DIV OF WILDLIFE - LOA","NON-POTW",-111.641764,38.44033
"1702","UTG130008","UT DIV OF WILDLIFE - MAMMOTH","NON-POTW",-112.47443,37.62224
"1703","UTG130004","UT DIV OF WILDLIFE-FT. GREEN","NON-POTW",-111.635754,39.636626
"1704","UTG130006","UT DIV OF WILDLIFE-KAMAS","NON-POTW",-111.228551,40.624111
"1705","UTG130009","UT DIV OF WILDLIFE-MANTUA","NON-POTW",-111.929629,41.483456
"1706","UTG130011","UT DIV OF WILDLIFE-SPRINGVILLE","NON-POTW",-111.61063,40.18015
"1707","UTG130012","UT DIV OF WILDLIFE-WHITEROCKS","NON-POTW",-109.954983,40.481926
"1708","UTR000436","UTAH AIR NATIONAL GUARD","NON-POTW",-111.954552,40.786361
"1709","UTG040024","UTAH AMERICAN ENERGY","NON-POTW",-110.347334,39.427028
"1710","UT0026018","UTAH AMERICAN ENERGY, LILA CANYON MINE","NON-POTW",-110.347334,39.427028
"1711","UTR000094","UTAH ARMY NATIONAL GUARD","NON-POTW",-111.8907,40.51688
"1712","UTR000496","UTAH ARMY NATIONAL GUARD AVIATION SUPPORT FACILITY","NON-POTW",-111.998827,40.614669
"1713","UTR000093","UTAH ARMY NATIONAL GUARD CAMP WILLIAMS RESERVATION","NON-POTW",-111.9252,40.4368
"1714","UTR001061","UTAH AUTO WRECKING OF ST. GEORGE","NON-POTW",-113.56032,37.11643
"1715","UTG170084","UTAH BLM","FEDERAL",-111.90343,40.76506
"1716","UTR090065","UTAH COUNTY","NON-POTW",-111.620227,40.200481
"1717","UTG170018","UTAH COUNTY MOSQUITO ABATEMENT","NON-POTW",-111.620227,40.200481
"1718","UTG170016","UTAH COUNTY PUBLIC WORKS","NON-POTW",-111.620227,40.200481
"1719","UTS000003","UTAH DEPT OF TRANSPORTATION","NON-POTW",-111.957962,40.672512
"1720","UTG170035","UTAH DIV OF FORESTRY, FIRE & STATE LAND","NON-POTW",-111.936509,40.77163
"1721","UTG170028","UTAH DIVISION OF WILDLIFE RESOURCES","NON-POTW",-111.936509,40.77163
"1722","UTG070575","UTAH LAKE PUMP STATION DREDGE PROJECT","NON-POTW",-111.895387,40.356955
"1723","UTR258335","UTAH MACHINE AND MILL SUPPLY","NON-POTW",-111.91855,40.79191
"1724","UTR000243","UTAH METAL WORKS","NON-POTW",-111.91441,40.7994
"1725","UTR009915","UTAH PIC-A-PART","NON-POTW",-111.99056,41.23675
"1726","UT0000116","UTAH POWER & LIGHT COMPANY","NON-POTW",-111.92972,40.77141
"1727","UTG170027","UTAH RECLAMATION MITIGATION & CONSERVATION COMMISSION","NON-POTW",-111.87677,40.76442
"1728","UTR000321","UTAH REFRACTORIES COMPANY","NON-POTW",-111.86879,40.417216
"1729","UTR090026","UTAH STATE PRISON","NON-POTW",-111.893711,40.49106
"1730","UTG790068","UTAH STATE PRISON UTILITIES","NON-POTW",-112.03825,40.784139
"1731","UTR090076","UTAH STATE UNIVERSITY","NON-POTW",-111.81474,41.740913
"1732","UTR367025","UTAH STATE UNIVERSITY TOOELE SCIENCE AND TECHNOLOGY BUILDING","NON-POTW",-112.326389,40.058056
"1733","UTR001451","UTAH TRANSIT AUTHORITY","NON-POTW",-111.90505,40.7889
"1734","UTR000520","UTAH TRANSIT AUTHORITY","NON-POTW",-111.90755,40.624975
"1735","UTR265969","UTAH TRANSIT AUTHORITY","NON-POTW",-111.91747,40.72178
"1736","UTR000238","UTAH TRANSIT AUTHORITY","NON-POTW",-111.908933,40.764989
"1737","UTR000236","UTAH TRANSIT AUTHORITY (MEADOWBROOK AND RIVERSIDE - SALT LAKE BUSINESS UNIT)","NON-POTW",-111.91061,40.76498
"1738","UTR000237","UTAH TRANSIT AUTHORITY (TIMPANOGOS BUSINESS UNIT)","NON-POTW",-111.72886,40.27682
"1739","UTG640029","UTAH VALLEY PLANT","NON-POTW",-111.675014,40.325221
"1740","UTR000598","UTAH WOOD PRESERVING","NON-POTW",-111.91185,40.87013
"1741","UTR000669","UTELITE CORP","NON-POTW",-111.403,40.754
"1742","UTR000429","UTELITE CORPORATION","NON-POTW",-111.334081,40.766616
"1743","UTR000515","UTILITY TRAILER MANUFACTURING","NON-POTW",-112.034109,41.1155
"1744","UTR000129","UTILITY TRAILER MFG. CO.","NON-POTW",-112.027941,41.100721
"1745","UTR107418","VALLE DI VILLA, IVORY HOMES","NON-POTW",-111.856395,40.521399
"1746","UTR000696","VALLEY LANDFILL","NON-POTW",-112.608821,37.29915
"1747","UTR000221","VALLEY METALS INC","NON-POTW",-111.859677,41.734587
"1748","UTR260265","VALLEY PIT AND BATCH PLANT","NON-POTW",-111.90898,40.47517
"1749","UTR000463","VALMONT COATINGS INTERMOUNTAIN GALVANIZING.","NON-POTW",-111.74253,40.34431
"1750","UTR000475","VARIAN MEDICAL SYSTEMS","NON-POTW",-111.95801,40.73416
"1751","UTG170059","VECTOR DISEASE CONTROL INTERNATIONAL","FEDERAL",-109.510324,38.538146
"1752","UT0025810","VELVET MINE","NON-POTW",-109.157074,38.119437
"1753","UTR342612","VERNAL GLINES 2,4,6 & STAKE","NON-POTW",-109.566261,40.467606
"1754","UTR328760","VERNAL MUNICIPAL CENTER","NON-POTW",-109.522132,40.455796
"1755","UTR001038","VERNAL REGIONAL AIRPORT","NON-POTW",-109.512994,40.449478
"1756","UTR373019","VERNAL REGIONAL AIRPORT EARTHWORK AND DRAINAGE PROJECT","NON-POTW",-109.518824,40.443371
"1757","UTR377873","VERNAL REGIONAL AIRPORT RUNWAY RECONSTRUCTION","NON-POTW",-109.518824,40.443371
"1758","UTR000690","VERNAL YARD","NON-POTW",-109.508748,40.453849
"1759","UTR090025","VETERANS AFFAIRS","NON-POTW",-111.83855,40.75832
"1760","UTR320812","VICKER SUBSTATION","NON-POTW",-111.83043,39.72168
"1761","UTR090073","VINEYARD","NON-POTW",-111.747472,40.296944
"1762","UTR279463","VIRACON, INC","NON-POTW",-113.54961,37.03046
"1763","UTR000368","VULCRAFT DIVISION OF NUCOR","NON-POTW",-112.058002,41.532156
"1764","UTR261295","W W CLYDE & CO","NON-POTW",-111.61065,40.18417
"1765","UTG070983","WA0444 REPLACEMENT","NON-POTW",-111.987761,41.090401
"1766","UTG170085","WADE SAVAGE","NON-POTW",-111.70848,40.31212
"1767","UTG080106","WADELAND SOUTH DAIRY LLC","NON-POTW",-112.12554,41.24963
"1768","UTR105704","WADSWORTH CORPORATE OFFICE BUILDING","NON-POTW",-111.885944,40.49658
"1769","UTR260623","WAGSTAFF CRANE","NON-POTW",-111.90393,40.672142
"1770","UTR361415","WAL-MART DISTRIBUTION CENTER #6090-500","NON-POTW",-112.144087,41.558328
"1771","UTR000781","WAL-MART FASHION DISTRIBUTION CENTER #6029","NON-POTW",-113.42347,37.16891
"1772","UTR000780","WAL-MART GROCERY CENTER #6090","NON-POTW",-112.14669,41.561389
"1773","UTR307753","WALGREENS #13011","NON-POTW",-111.73227,40.05418
"1774","UTR000043","WALKER FACILITY","NON-POTW",-111.79622,40.62496
"1775","UTG070869","WARM SPRINGS UTA STORM DRAIN","NON-POTW",-111.907449,40.790013
"1776","UTG170049","WASATCH COUNTY WEED DEPARTMENT","NON-POTW",-111.445158,40.470789
"1777","UTR374549","WASATCH ELEMENTARY SCHOOL","NON-POTW",-111.41443,40.47708
"1778","UTR000700","WASATCH INTEGRATED WASTE MANAGEMENT","NON-POTW",-111.92201,41.11113
"1779","UTR000469","WASATCH METAL","NON-POTW",-111.89727,40.69983
"1780","UTR000704","WASATCH METAL RECYCLING","NON-POTW",-111.89727,40.69983
"1781","UTR374365","WASATCH MIDDLE SCHOOL","NON-POTW",-111.391029,40.495477
"1782","UTR010506","WASATCH MINERALS/QUALITY EMULSIONS","NON-POTW",-111.868772,40.419315
"1783","UTR000709","WASATCH REGIONAL LANDFILL","NON-POTW",-112.73333,40.8411
"1784","UTR376115","WASATCH SPRINGS","NON-POTW",-111.38337,40.493486
"1785","UTR265603","WASHAKIE RENEWABLE ENERGY LLC","NON-POTW",-112.21629,41.9443
"1786","UTR267367","WASHCO ROCK, LLC","NON-POTW",-113.438889,37.132778
"1787","UTR090012","WASHINGTON CITY","NON-POTW",-113.486913,37.110969
"1788","UTG170048","WASHINGTON COUNTY","NON-POTW",-113.411797,37.165941
"1789","UTR379849","WASHINGTON COUNTY FAIRGROUNDS","NON-POTW",-113.30056,37.17719
"1790","UTR000075","WASHINGTON COUNTY LANDFILL","NON-POTW",-113.453577,37.137484
"1791","UTR338311","WASHINGTON FIELDS ROAD","NON-POTW",-113.50242,37.11701
"1792","UTR090057","WASHINGTON TERRACE CITY CORP","NON-POTW",-111.9746,41.182795
"1793","UTR000048","WASTE MANAGEMENT OF UTAH - OGDEN","NON-POTW",-112.02951,41.222
"1794","UTR000240","WASTE MANAGEMENT OF UTAH - OREM","NON-POTW",-111.73296,40.27517
"1795","UTR000047","WASTE MANAGEMENT OF UTAH - SALT LAKE","NON-POTW",-111.988033,40.594192
"1796","UTR000993","WASTE MANAGEMENT OF UTAH, MSW TRANSFER FACILITY","NON-POTW",-111.972796,40.749601
"1797","UTR384255","WATCHMAN ESTATES SUBDIVISION","NON-POTW",-109.487655,38.530881
"1798","UTR000707","WATER DISPOSAL INC","NON-POTW",-109.990665,40.312558
"1799","UTR000675","WATKINS MOTOR LINES - SLC","NON-POTW",-112.025,40.78556
"1800","UTG170052","WAYNE COUNTY","NON-POTW",-111.64279,38.40183
"1801","UTG170053","WAYNE COUNTY (MOSQUITO)","NON-POTW",-111.64279,38.40183
"1802","UTR000708","WAYNE COUNTY LONGHOLLOW LANDFILL","NON-POTW",-111.688797,38.365813
"1803","UTR000095","WEATHER SHIELD MFG INC","NON-POTW",-111.85236,41.6801
"1804","UTG170039","WEBER BASIN CONS DIST","NON-POTW",-111.91264,41.10827
"1805","UTR090022","WEBER COUNTY","NON-POTW",-111.97043,41.22336
"1806","UTR010504","WEBER COUNTY C & D LANDFILL","NON-POTW",-112.23089,41.24882
"1807","UTG170023","WEBER MOSQUITO ABATEMENT DISTRICT","NON-POTW",-111.98962,41.24439
"1808","UTG640009","WEBER SOUTH WTR TREATMNT PLANT","NON-POTW",-111.947739,41.176124
"1809","UTR090027","WEBER STATE UNIVERSITY","NON-POTW",-111.94685,41.19334
"1810","UT0024767","WEIR MINERAL NORTH AMERICA SALT LAKE CITY","NON-POTW",-111.9045,40.7523
"1811","UTR266507","WEIR MINERALS-RUBBER ENGINEERING SALT LAKE CITY","NON-POTW",-111.9112,40.69635
"1812","UTR001000","WELLS CARGO","NON-POTW",-112.02208,41.21964
"1813","UTR000742","WELLS FACILITY","NON-POTW",-112.011335,41.524379
"1814","UTR090033","WELLSVILLE CITY CORPORATION","NON-POTW",-111.930779,41.629933
"1815","UT0020371","WELLSVILLE CITY CORPORATION","POTW",-111.930779,41.629933
"1816","UTR010516","WELLSVILLE PIT","NON-POTW",-111.947778,41.638889
"1817","UTR000138","WENDOVER","NON-POTW",-114.042565,40.736069
"1818","UTR000766","WENDOVER BULK TRANSHIPMENT CO","NON-POTW",-114.038892,40.733836
"1819","UTG640038","WENDOVER WATER TREATMENT PLANT","NON-POTW",-114.004453,40.798818
"1820","UTR090053","WEST BOUNTIFUL CITY","NON-POTW",-111.902952,40.900145
"1821","UTR260273","WEST HAVEN BATCH PLANT","NON-POTW",-112.02929,41.23424
"1822","UTR090061","WEST HAVEN CITY","NON-POTW",-112.07405,41.18801
"1823","UTR000741","WEST HAVEN OPERATIONS","NON-POTW",-112.02543,41.23958
"1824","UTR260271","WEST JORDAN BATCH PLANT","NON-POTW",-112.01768,40.57731
"1825","UTG170045","WEST MILLARD MOSQUITO ABATEMENT DIST","NON-POTW",-112.595868,39.353391
"1826","UTR090002","WEST POINT CITY","NON-POTW",-112.08715,41.11812
"1827","UTR000840","WEST POINT DAIRY PRODUCTS","NON-POTW",-111.868102,41.64681
"1828","UT0025640","WEST RIDGE RESOURCES INC, WEST RIDGE MINE","NON-POTW",-110.438948,39.61526
"1829","UTR268663","WEST VALLEY BATCH PLANT","NON-POTW",-112.055885,40.651773
"1830","UTG170088","WEST VALLEY CITY","NON-POTW",-111.97715,40.70838
"1831","UTG790062","WEST VALLEY FUEL ","NON-POTW",-112.02197,40.71699
"1832","UTR010503","WEST VALLEY METAL RECYCLING, LLC","NON-POTW",-112.026114,40.721506
"1833","UTR260249","WEST VALLEY PIT","NON-POTW",-112.050795,40.653147
"1834","UTR335862","WEST VIEW SUBDIVISION","NON-POTW",-111.619853,40.180189
"1835","UTR000064","WESTERN ASPHALT","NON-POTW",-112.001473,40.726056
"1836","UTR000063","WESTERN ASPHALT PAVING","NON-POTW",-111.89966,40.66947
"1837","UTR259999","WESTERN AUTO WRECKING","NON-POTW",-112.053147,40.725643
"1838","UTR000483","WESTERN METALS RECYCLING PLYMOUTH","NON-POTW",-112.201389,41.893333
"1839","UTR000537","WESTERN METALS RECYCLING/ SALT LAKE YARD","NON-POTW",-111.99253,40.75473
"1840","UTR001045","WESTERN METALS RECYLCLING, LLC","NON-POTW",-111.641865,40.209955
"1841","UTR259829","WESTERN PETROLEUM","NON-POTW",-109.499528,40.433694
"1842","UTR000435","WESTERN PICK N PULL","NON-POTW",-111.90748,40.69977
"1843","UTR000581","WESTERN PICK N PULL","NON-POTW",-111.90748,40.69977
