"locationID","locationName","locationType","LongitudeMeasure","LatitudeMeasure","AU_NAME","ASSESS_ID","AU_DESCRIP","AU_Type","priority"
"UTRH03002","42 CHAPARRAL RIDGE","NON-POTW",-113.5196,37.264,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTRC01136","42 INCH GRAVITY TRUNK SEWER LINE AND SWEETWATER INDUSTRIAL PHASE A PLAT 1","NON-POTW",-112.0235,40.2855,NA,NA,NA,NA,"N"
"UTR399089","421 EAST TOWNHOMES","NON-POTW",-111.879034,40.72545,NA,NA,NA,NA,"N"
"UTR389473","421 EAST TOWNHOMES","NON-POTW",-111.879034,40.72545,NA,NA,NA,NA,"N"
"UTG071217","421 LOFTS","NON-POTW",-111.87967,40.72545,NA,NA,NA,NA,"N"
"UTRH02555","424 PV","NON-POTW",-112.3095,40.555,"Middle Canyon","UT16020304-007_00","Middle Canyon Creek and tributaries, Tooele County","River/Stream","N"
"UTRH02568","425 PV","NON-POTW",-112.31,40.5547,"Middle Canyon","UT16020304-007_00","Middle Canyon Creek and tributaries, Tooele County","River/Stream","N"
"UTR398121","426 APARTMENTS","NON-POTW",-111.87679,40.75986,NA,NA,NA,NA,"N"
"UTRH02569","426 PV","NON-POTW",-112.3095,40.555,"Middle Canyon","UT16020304-007_00","Middle Canyon Creek and tributaries, Tooele County","River/Stream","N"
"UTRH02741","4286 W 2200 S TAYLOR UT 84401","NON-POTW",-112.082981,41.227248,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTR382503","4300 N.CONSTRUCTION","NON-POTW",-111.98835,41.33596,NA,NA,NA,NA,"N"
"UTRL00055","433 RIVER SIDE LANE","NON-POTW",-111.662192,40.095997,"Spanish Fork River-1","UT16020202-001_00","Spanish Fork River from Utah Lake to Moark Diversion","River/Stream","N"
"UTRH02578","4346 S SECRETARIAT DR. LOT 2","NON-POTW",-113.4939,37.0725,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTRH93905","437 THE BLUFF","NON-POTW",-112.16339,40.96355,"Farmington Bay","UT-L-16020310-004_00","Farmington Bay open water south of the Antelope Island Causeway and below 4208 feet, excluding transitional wetlands below 4208 feet and State Waterfowl Management Areas","Reservoir/Lake","N"
"UTRH01041","44 RIVER CROSSINGS","NON-POTW",-112.06,41.1665,NA,NA,NA,NA,"N"
"UTR395019","44023","NON-POTW",-111.90621,40.52679,NA,NA,NA,NA,"N"
"UTR373749","444 STILLWATER","NON-POTW",-111.90197,40.31158,NA,NA,NA,NA,"N"
"UTR375501","448 HARBOR BAY","NON-POTW",-111.8731,40.29191,NA,NA,NA,NA,"N"
"UTRL00200","450 W GILLMAN LANE","NON-POTW",-111.727328,40.344157,"Lindon Hollow","UT16020201-011_00","Lindon Hollow and tributaries from Utah Lake to Interstate 15","River/Stream","N"
"UTR393465","4600 WEST DIVERSION I&I MITIGATION PROJECT","NON-POTW",-112.00222,40.759722,NA,NA,NA,NA,"N"
"UTRC02653","4700 WEST IMPROVEMENT PROJECT","NON-POTW",-112.09304,41.19077,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRH94621","4701 CANYON VIEW DR (BH)","NON-POTW",-111.77086,40.4283,"American Fork","UT16020201-016_00","American Fork and tributaries from Utah Lake to diversion at mouth of American Fork Canyon","River/Stream","N"
"UTRH01788","472 E SELMAN RIDGE","NON-POTW",-111.6643,40.0344,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTRL00213","472 EAST ELM STREET","NON-POTW",-111.786094,40.375735,NA,NA,NA,NA,"N"
"UTRH03038","473 N 100 W (KEETCH)","NON-POTW",-111.73572,40.373595,NA,NA,NA,NA,"N"
"UTRL00161","475 N 100 E","NON-POTW",-113.5081,37.137852,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTRC00063","475 W 8300 S PARADISE, UT","NON-POTW",-111.8366,41.5742,"Little Bear-4","UT16010203-010_00","Little Bear River east side tributaries from Hyrum Reservoir to East Fork Little Bear confluence","River/Stream","N"
"UTRH01279","4765 N. SUNSET RD./SSR-3","NON-POTW",-111.255568,40.713977,"Beaver Creek-1","UT16020101-029_00","Beaver Creek and tributaries from confluence with Weber River to Kamas","River/Stream","N"
"UTRC02599","48 E MICROUNITS","NON-POTW",-111.88946,40.73352,NA,NA,NA,NA,"N"
"UTRH02377","486 E SELMAN RIDGE ROAD, SALEM, UT 84653","NON-POTW",-111.6636,40.0345,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTRH97127","49 KOTTER","NON-POTW",-112.00719,41.53416,"Bear River Lower-East","UT16010204-002_00","Bear River east side tributaries from Malad confluence south","River/Stream","N"
"UTRH00882","4903 POLE PATCH (HAMMER RESIDENCE)","NON-POTW",-111.9822,41.3481,NA,NA,NA,NA,"N"
"UTR387127","4FORTY7","NON-POTW",-111.87802,40.76717,NA,NA,NA,NA,"N"
"UTG790065","4TH & 4TH APARTMENTS","NON-POTW",-111.880319,40.761007,NA,NA,NA,NA,"N"
"UTG071349","4TH AVE WELL HOUSE","NON-POTW",-111.886069,40.774043,NA,NA,NA,NA,"N"
"UTR370437","4TH WEST","NON-POTW",-111.90253,40.77463,NA,NA,NA,NA,"N"
"UTRH96739","5 CAMERON VILLAGE","NON-POTW",-112.034468,41.191451,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTR387517","5 VACANT HOUSES DEMOLITION","NON-POTW",-112.00688,41.10352,NA,NA,NA,NA,"N"
"UTRL00190","50 W 100 N","NON-POTW",-113.5107,37.13153,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTRC00815","500 E","NON-POTW",-111.7929,40.3616,NA,NA,NA,NA,"N"
"UTG071283","500 EAST RECONSTRUCTION","NON-POTW",-111.8768,40.7257,NA,NA,NA,NA,"N"
"UTRC00287","500 EAST RECONSTRUCTION - 1700 S TO 2100 S","NON-POTW",-111.8768,40.7257,NA,NA,NA,NA,"N"
"UTRL00070","500 S FOX DEN ROAD","NON-POTW",-111.46213,40.50416,"Provo Tributaries-Heber-2","UT16020203-028_02","Provo River west side tributaries from Deer Creek Dam to Jordanelle Dam except Snake Creek","River/Stream","N"
"UTG070975","500 SOUTH DIVERSION PHASE 1","NON-POTW",-111.919643,40.760682,NA,NA,NA,NA,"N"
"UTRL00171","5000 NORTH","NON-POTW",-112.0226,40.319889,NA,NA,NA,NA,"N"
"UTRL00212","5000 SOUTH 8400 WEST","NON-POTW",-112.091908,40.668325,NA,NA,NA,NA,"N"
"UTR393785","5000 WEST ROAD","NON-POTW",-111.79518,41.146427,"Cottonwood Creek","UT16020102-018_00","Cottonwood Creek and tributaries from confluence with Weber River to headwaters","River/Stream","N"
"UTRH84757","503","NON-POTW",-112.05276,41.22922,"Weber River-1","UT16020102-001_00","Weber River and tributaries from Great Salt Lake to Slaterville Diversion","River/Stream","N"
"UTRH98983","507 LONG SKY LLC","NON-POTW",-113.6322,37.19346,NA,NA,NA,NA,"N"
"UTRH94443","5124 FOX HOLLOW N5","NON-POTW",-111.89732,40.30406,NA,NA,NA,NA,"N"
"UTRH96021","5127 FOX HOLLOW","NON-POTW",-111.8971,40.304434,NA,NA,NA,NA,"N"
"UTRH95363","513 HIGHLANDS AT GLEN EAGLE","NON-POTW",-112.09023,41.09689,NA,NA,NA,NA,"N"
"UTRH96677","513 THE BLUFF","NON-POTW",-112.045226,41.069701,NA,NA,NA,NA,"N"
"UTRL00244","5131 FOXTAIL WAY","NON-POTW",-112.02749,40.321682,NA,NA,NA,NA,"N"
"UTRH98213","5136 FOX HOLLOW N5","NON-POTW",-111.8991,40.305056,NA,NA,NA,NA,"N"
"UTRH94645","5137 FOX HOLLOW","NON-POTW",-111.8989,40.305441,NA,NA,NA,NA,"N"
"UTRH00228","5138 FOX HOLLOW N5","NON-POTW",-111.8977,40.3055,NA,NA,NA,NA,"N"
"UTRH00227","5139 FOX HOLLOW N5","NON-POTW",-111.8977,40.3052,NA,NA,NA,NA,"N"
"UTRH94445","5140 FOX HOLLOW N5","NON-POTW",-111.89778,40.30498,NA,NA,NA,NA,"N"
"UTRH97955","5141 FOX HOLLOW N5","NON-POTW",-111.8991,40.305056,NA,NA,NA,NA,"N"
"UTRH96033","5142 FOX HOLLOW","NON-POTW",-111.89721,40.304189,NA,NA,NA,NA,"N"
"UTRH00229","5144 FOX HOLLOW N5","NON-POTW",-111.8959,40.3026,NA,NA,NA,NA,"N"
"UTRH03069","516 N ELK RIDGE","NON-POTW",-111.7447,40.048555,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTRH02659","52 N. 400 W. PIONEER","NON-POTW",-111.896,40.9814,"Farmington Creek-1","UT16020102-039_00","Farmington Creek and tributaries from Farmington Bay to USFS boundary","River/Stream","N"
"UTRH00273","525 E OAK LANE, ELK RIDGE, UT","NON-POTW",-111.67431,40.00627,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTRC00668","530 WEST ROADWAY PROJECT","NON-POTW",-111.9907,41.2681,"Four Mile Creek","UT16020102-003_00","Fourmile Creek and tributaries from confluence with Weber River to headwaters","River/Stream","N"
"UTR379349","5322 HILLSDEN DR","NON-POTW",-111.81454,40.65445,"Big Cottonwood Creek-1","UT16020204-019_00","Big Cottonwood Creek and tributaries from Jordan River to Big Cottonwood WTP","River/Stream","N"
"UTRH01036","5409 EAST BLAZING STAR DRIVE","NON-POTW",-111.8182,41.3304,"North Fork Ogden River","UT16020102-006_00","North Fork Ogden River and tributaries from Pineview Reservoir to headwaters","River/Stream","N"
"UTRH00730","542 E. 1080 S. PROVIDENCE UT.","NON-POTW",-111.80556,41.6878,"Blacksmith Fork-1","UT16010203-020_00","Blacksmiths Fork and tributaries from confluence with Logan River to Left Hand Fork Blacksmiths Fork","River/Stream","N"
"UTRC01996","543 S OAK DRIVE","NON-POTW",-111.6578,40.0156,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTRH01669","55 DEER CREST","NON-POTW",-112.4765,39.5718,"Cherry Creek","UT16030005-002_00","Cherry Creek and tributaries from mouth to headwaters","River/Stream","N"
"UTRL00104","553 W CALLE DEL SOL","NON-POTW",-113.51866,37.135028,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTRL00144","553 W CALLE DEL SOL","NON-POTW",-113.51866,37.135028,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTRH00266","555 SARAH ST. PROVIDENCE UT, 84332","NON-POTW",-111.8028,41.7173,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRH00156","5565 N. 800 W.","NON-POTW",-111.854097,41.833349,"Summit Creek Lower","UT16010202-005_00","Summit Creek and tributaries from confluence with Bear River to USFS boundary","River/Stream","N"
"UTRH02297","5598 EAST ELKHORN DRIVE","NON-POTW",-111.8131,41.3245,"Middle Fork Ogden River","UT16020102-009_00","Middle Fork Ogden River and tributaries from Pineview Reservoir to headwaters","River/Stream","N"
"UTRC02699","5600 WEST DEMO'S","NON-POTW",-112.0111,40.4129,NA,NA,NA,NA,"N"
"UTR394923","5600 WEST SAFETY AND IMPROVEMENT - FROM 4700 SOUTH TO 5400 SOUTH","NON-POTW",-112.02465,40.65304,NA,NA,NA,NA,"N"
"UTRH93037","57 NORTH MAIN","NON-POTW",-111.673379,40.055429,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTRH00880","5729 S 2400 W","NON-POTW",-112.0382,41.1596,NA,NA,NA,NA,"N"
"UTRH00393","575 S. OAK DR. WOODLAND HILLS UT OR THEOBALD RESIDENCE","NON-POTW",-111.656873,40.015314,"Beer Creek","UT16020202-027_00","Beer Creek and tributaries from confluence with Spring Creek to headwaters","River/Stream","N"
"UTRH01851","582 WEST BRUSH CANYON DRIVE","NON-POTW",-111.583178,40.106501,"Dry Creek-2","UT16020202-036_00","Dry Creek and tributaries from Interstate 15 to headwaters","River/Stream","N"
"UTRH97381","584 SPANISH","NON-POTW",-111.64447,40.107131,NA,NA,NA,NA,"N"
"UTRC00889","597 MONVISO TRAIL, KAMAS, UTAH","NON-POTW",-110.8404,40.8655,"Hayden Fork","UT16010101-024_00","Hayden Fork and tributaries from confluence with Stillwater Creek to headwaters","River/Stream","N"
"UTRC00918","5TH AND ORCHARD","NON-POTW",-111.8726,40.8842,NA,NA,NA,NA,"N"
"UTRH89911","5TH EAST APARTMENTS","NON-POTW",-111.877244,40.759678,NA,NA,NA,NA,"N"
"UTG071157","5TH EAST APARTMENTS","NON-POTW",-111.877244,40.759678,NA,NA,NA,NA,"N"
"UTRH02153","6 EAGLE SUMMIT ESTATES","NON-POTW",-113.5379,37.2163,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTRH02190","6 PORTER ROCKWELL ESTATES","NON-POTW",-111.873,40.5193,NA,NA,NA,NA,"N"
"UTRH02307","6 QUAIL","NON-POTW",-111.5716,39.4362,"San Pitch-3-1","UT16030004-005_01","San Pitch River and tributaries from Gunnison Reservoir to U132 crossing and below USFS boundary","River/Stream","N"
"UTRH01698","6 RHONE","NON-POTW",-113.0593,37.1673,"Virgin River-4","UT15010008-012_00","Virgin River and tributaries from North Creek confluence to Norh Fork Virgin River","River/Stream","N"
"UTRH01154","6 THE RIDGE AT HERRIMAN","NON-POTW",-112.0527,40.4839,"Rose Creek","UT16020204-029_00","Rose Creek and tributaries from confluence with Jordan River to headwaters","River/Stream","N"
"UTRC02024","600 E 2.3 MG TANK","NON-POTW",-111.839942,40.407913,NA,NA,NA,NA,"N"
"UTRL00188","600 E. 1150 N.","NON-POTW",-111.8192,41.75216,"Swift Slough","UT16010203-002_00","Swift Slough and tributaries from Cutler Reservoir to headwaters","Slough","N"
"UTRL00119","600 NORTH 1000 WEST TO 2100 WEST","NON-POTW",-111.85921,41.74306,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRL00149","600 NORTH 1000 WEST TO 2100 WEST","NON-POTW",-111.85921,41.74306,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTR387655","600 SOUTH 250 EAST PARK","NON-POTW",-111.81304,41.78724,"Hopkins Slough","UT16010202-003_00","Hopkins Slough from confluence with Bear River to headwaters","Slough","N"
"UTRL00091","600 WEST 400 SOUTH","NON-POTW",-113.6656,37.16118,NA,NA,NA,NA,"N"
"UTR390737","600,000 GALLON WATER TANK PROJECT","NON-POTW",-111.38833,40.925,"Chalk Creek1-Coalville","UT16020101-010_00","Chalk Creek and tributaries from confluence with Weber River to South Fork confluence","River/Stream","N"
"UTR376709","601 IRON ROSE","NON-POTW",-111.98326,40.75661,NA,NA,NA,NA,"N"
"UTRH02798","602 LEDGES","NON-POTW",-113.6321,37.1964,NA,NA,NA,NA,"N"
"UTRH01839","6039 S BROKEN MESA CT.","NON-POTW",-113.50981,37.00409,"Fort Pearce Wash","UT15010009-001_00","Fort Pearce Wash and tributaries within Utah, from Virgin River confluence to headwaters, exlcuding Short Creek","River/Stream","N"
"UTRC02445","606 DEER HOLLOW","NON-POTW",-112.2752,40.5155,"Middle Canyon","UT16020304-007_00","Middle Canyon Creek and tributaries, Tooele County","River/Stream","N"
"UTRL00087","607 SOUTH MALL DRIVE","NON-POTW",-113.53397,37.09932,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTRH00827","608 OLD MILLS","NON-POTW",-111.74363,40.02056,"Spring Creek-Payson","UT16020202-026_00","Spring Creek and tributaries from confluence with Beer Creek to headwaters","River/Stream","N"
"UTR393939","6090-505 CORINNE WAL-MART DISTRIBUTION CENTER","NON-POTW",-112.144087,41.558328,"Bear River Lower-West","UT16010204-004_00","Bear River west side tributaries from Malad River confluence south","River/Stream","N"
"UTRH02135","61 CHAPARRAL RIDGE","NON-POTW",-113.5475,37.0973,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTRH01438","61 EAST 3880 SOUTH NIBLEY, UT","NON-POTW",-111.8322,41.6624,"Blacksmith Fork-1","UT16010203-020_00","Blacksmiths Fork and tributaries from confluence with Logan River to Left Hand Fork Blacksmiths Fork","River/Stream","N"
"UTRL00162","610 S TECH RIDGE DRIVE","NON-POTW",-113.59218,37.09908,"Virgin River-2","UT15010008-004_00","Virgin River and tributaries from Santa Clara River confluence to Quail Creek diversion, excluding Quail, Ash, and La Verkin Creeks","River/Stream","N"
"UTR376393","6121 FOX HOLLOW","NON-POTW",-111.900345,40.305501,NA,NA,NA,NA,"N"
"UTRH87585","6121 FOX HOLLOW","NON-POTW",-111.900345,40.305501,NA,NA,NA,NA,"N"
"UTRH02732","614 ARRIVAL","NON-POTW",-112.0172,40.3825,NA,NA,NA,NA,"N"
"UTRL00166","616 SOUTH MAIN ST.","NON-POTW",-111.65527,40.10141,NA,NA,NA,NA,"N"
"UTRL00134","6165 WEST DANNON WAY","NON-POTW",-112.03597,40.58287,NA,NA,NA,NA,"N"
"UTRC00573","619 WILDERNESS DR BENNETT HOME","NON-POTW",-111.76932,40.46135,NA,NA,NA,NA,"N"
"UTRH02136","62 CHAPARRAL RIDGE","NON-POTW",-113.7231,37.1953,NA,NA,NA,NA,"N"
"UTRC00401","620 SOUTH LAKE CITY ROW","NON-POTW",-111.7722,40.364,NA,NA,NA,NA,"N"
"UTR392927","6200 SOUTH BANGERTER OVERPASS EXPANSION","NON-POTW",-111.97388,40.638889,NA,NA,NA,NA,"N"
"UTRC02168","6200 SOUTH ZONE C PUMP STATION","NON-POTW",-112.01542,40.63856,NA,NA,NA,NA,"N"
"UTG071029","62095 SUMP TESTING","NON-POTW",-111.87147,40.76056,NA,NA,NA,NA,"N"
"UTRH00368","621 LEDGES AT ST GEORGE","NON-POTW",-113.6308,37.1965,NA,NA,NA,NA,"N"
"UTR391851","6266 E QUAIL LANE","NON-POTW",-111.799236,41.24876,"South Fork Ogden River-1","UT16020102-010_00","South Fork Ogden River and tributaries from Pineview Reservoir to Causey Reservoir","River/Stream","N"
"UTRH01355","627 W 4000 N (JONES)","NON-POTW",-111.7497,40.4066,NA,NA,NA,NA,"N"
"UTRC02437","636 SUNSET RIDGE","NON-POTW",-112.01,40.3599,NA,NA,NA,NA,"N"
"UTRH90925","64 CHALETS AT SKI LAKE","NON-POTW",-111.79998,41.24626,"South Fork Ogden River-1","UT16020102-010_00","South Fork Ogden River and tributaries from Pineview Reservoir to Causey Reservoir","River/Stream","N"
"UTRH86497","640 WEST - 1250 WEST BICYCLE AND PEDESTRIAN ACCESS","NON-POTW",-111.897053,40.913193,NA,NA,NA,NA,"N"
"UTRH01266","646 E 525 N","NON-POTW",-111.81111,41.69724,"Logan River-1","UT16010203-005_00","Logan River and tributaries, except Blacksmith Fork drainage, from Cutler Reservoir to Third Dam","River/Stream","N"
"UTRC00392","6467 OAK HOLLOW CIRCLE","NON-POTW",-111.8135,40.4493,NA,NA,NA,NA,"N"
"UTRC00639","650 MAIN","NON-POTW",-111.8918,40.7557,NA,NA,NA,NA,"N"
"UTR397373","650 N TO MAIN STREET CANAL ENCLOSURE PROJECT","NON-POTW",-112.02625,41.129063,NA,NA,NA,NA,"N"
"UTR383873","650 N TO MAIN STREET CANAL ENCLOSURE PROJECT","NON-POTW",-112.02625,41.129063,NA,NA,NA,NA,"N"
"UTRC02580","6563S AFTERGLOW LANE","NON-POTW",-112.0627,40.632,NA,NA,NA,NA,"N"
"UTRH02059","660 N 700 W PROVO CITY UT","NON-POTW",-111.67095,40.24214,NA,NA,NA,NA,"N"
"UTRH02288","6671 GOLDEN BEAR LOOP W - LOT 45","NON-POTW",-111.440412,40.727815,"Weber Upper Tributaries-4","UT16020101-021_00","Weber River west side tributaries between Silver Creek confluence and Beaver Creek confluence","River/Stream","N"
"UTRH01979","6699 GOLDEN BEAR LOOP W, LOT 46","NON-POTW",-111.440284,40.728207,"Weber Upper Tributaries-4","UT16020101-021_00","Weber River west side tributaries between Silver Creek confluence and Beaver Creek confluence","River/Stream","N"
"UTRC01231","675 E WATERLINE REPLACEMENT PROJECT","NON-POTW",-111.9636,41.1849,"Weber Lower Tributaries-1-1","UT16020102-017_01","Weber River north side tributaries from Ogden River confluence to Cottonwood Creek confluence, excluding defined tributaries","River/Stream","N"
"UTRC00514","6779 N 2275 E","NON-POTW",-111.8931,41.3812,"North Fork Ogden River","UT16020102-006_00","North Fork Ogden River and tributaries from Pineview Reservoir to headwaters","River/Stream","N"
"UTRH00224","6802 FOX HOLLOW","NON-POTW",-111.6048,38.6581,"UM Creek","UT14070003-002_00","UM Creek and other tributaries to Forsyth Reservoir","River/Stream","N"
"UTRH01941","69 ALMOND HEIGHTS","NON-POTW",-113.286648,37.22985,"Ash Creek-1","UT15010008-007_00","Ash Creek and tributaries from confluence with La Verkin Creek to springs near Toquerville","River/Stream","N"
